doc_id,stock_code,company_name,industry,announcement_title,announcement_type,publish_date,url,pdf_url,local_pdf_path,source,crawl_time,download_status,error_message
1224145530,301189,奥尼电子,电子,奥尼电子：2025年股票期权激励计划（草案）,股权激励计划,2025-07-12,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=301189&announcementId=1224145530,https://static.cninfo.com.cn/finalpage/2025-07-12/1224145530.PDF,data/pdf/301189_1224145530.pdf,cninfo,2026-06-03T12:13:56,success,
1223697465,300130,新国都,,新国都：深圳市新国都股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-05-28,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300130&announcementId=1223697465,https://static.cninfo.com.cn/finalpage/2025-05-28/1223697465.PDF,data/pdf/300130_1223697465.pdf,cninfo,2026-06-03T12:13:58,success,
1223544845,600110,诺德股份,,诺德股份：诺德新材料股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-05-15,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=600110&announcementId=1223544845,https://static.cninfo.com.cn/finalpage/2025-05-15/1223544845.PDF,data/pdf/600110_1223544845.pdf,cninfo,2026-06-03T12:14:09,success,
1223496663,002241,歌尔股份,,歌尔股份：2025年股票期权激励计划（草案）,股权激励计划,2025-05-09,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002241&announcementId=1223496663,https://static.cninfo.com.cn/finalpage/2025-05-09/1223496663.PDF,data/pdf/002241_1223496663.pdf,cninfo,2026-06-03T12:14:13,success,
1223490568,301172,君逸数码,,君逸数码：2025年股票期权激励计划（草案）,股权激励计划,2025-05-08,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=301172&announcementId=1223490568,https://static.cninfo.com.cn/finalpage/2025-05-08/1223490568.PDF,data/pdf/301172_1223490568.pdf,cninfo,2026-06-03T12:14:15,success,
1223417952,688371,菲沃泰,,菲沃泰：江苏菲沃泰纳米科技股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-04-30,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=688371&announcementId=1223417952,https://static.cninfo.com.cn/finalpage/2025-04-30/1223417952.PDF,data/pdf/688371_1223417952.pdf,cninfo,2026-06-03T12:14:18,success,
1223410764,002315,焦点科技,,焦点科技：2025年股票期权激励计划（草案）,股权激励计划,2025-04-30,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002315&announcementId=1223410764,https://static.cninfo.com.cn/finalpage/2025-04-30/1223410764.PDF,data/pdf/002315_1223410764.pdf,cninfo,2026-06-03T12:14:18,success,
1223848536,688619,罗普特,,罗普特：罗普特科技集团股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-06-12,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=688619&announcementId=1223848536,https://static.cninfo.com.cn/finalpage/2025-06-12/1223848536.PDF,data/pdf/688619_1223848536.pdf,cninfo,2026-06-03T12:14:20,success,
1223374233,600233,圆通速递,,圆通速递：圆通速递股份有限公司第三期股票期权激励计划（草案）,股权激励计划,2025-04-29,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=600233&announcementId=1223374233,https://static.cninfo.com.cn/finalpage/2025-04-29/1223374233.PDF,data/pdf/600233_1223374233.pdf,cninfo,2026-06-03T12:14:22,success,
1223380628,605089,味知香,,味知香：2025年股票期权激励计划（草案,股权激励计划,2025-04-29,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=605089&announcementId=1223380628,https://static.cninfo.com.cn/finalpage/2025-04-29/1223380628.PDF,data/pdf/605089_1223380628.pdf,cninfo,2026-06-03T12:14:22,success,
1223379358,002508,老板电器,,老板电器：杭州老板电器股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-04-29,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002508&announcementId=1223379358,https://static.cninfo.com.cn/finalpage/2025-04-29/1223379358.PDF,data/pdf/002508_1223379358.pdf,cninfo,2026-06-03T12:14:24,success,
1223348592,002475,立讯精密,,立讯精密：2025年股票期权激励计划（草案),股权激励计划,2025-04-27,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002475&announcementId=1223348592,https://static.cninfo.com.cn/finalpage/2025-04-27/1223348592.pdf,data/pdf/002475_1223348592.pdf,cninfo,2026-06-03T12:14:28,success,
1222925629,688228,开普云,,开普云：开普云信息科技股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-03-28,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=688228&announcementId=1222925629,https://static.cninfo.com.cn/finalpage/2025-03-28/1222925629.PDF,data/pdf/688228_1222925629.pdf,cninfo,2026-06-03T12:14:56,success,
1222895931,603659,璞泰来,,璞泰来：上海璞泰来新能源科技股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-03-26,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603659&announcementId=1222895931,https://static.cninfo.com.cn/finalpage/2025-03-26/1222895931.PDF,data/pdf/603659_1222895931.pdf,cninfo,2026-06-03T12:14:56,success,
1222881781,002256,兆新股份,,兆新股份：2025年限制性股票与股票期权激励计划（草案）,股权激励计划,2025-03-25,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002256&announcementId=1222881781,https://static.cninfo.com.cn/finalpage/2025-03-25/1222881781.PDF,data/pdf/002256_1222881781.pdf,cninfo,2026-06-03T12:14:58,success,
1222870272,002130,沃尔核材,,沃尔核材：2025年股票期权激励计划（草案）,股权激励计划,2025-03-22,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002130&announcementId=1222870272,https://static.cninfo.com.cn/finalpage/2025-03-22/1222870272.PDF,data/pdf/002130_1222870272.pdf,cninfo,2026-06-03T12:14:58,success,
1222870342,600055,万东医疗,,万东医疗：万东医疗2025年股票期权激励计划（草案）,股权激励计划,2025-03-22,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=600055&announcementId=1222870342,https://static.cninfo.com.cn/finalpage/2025-03-22/1222870342.PDF,data/pdf/600055_1222870342.pdf,cninfo,2026-06-03T12:14:58,success,
1222869905,833914,远航精密,,2025年股票期权激励计划（草案）,股权激励计划,2025-03-21,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=833914&announcementId=1222869905,https://static.cninfo.com.cn/finalpage/2025-03-21/1222869905.PDF,data/pdf/833914_1222869905.pdf,cninfo,2026-06-03T12:14:58,success,
1222847348,603893,瑞芯微,,瑞芯微：2025年股票期权激励计划（草案）,股权激励计划,2025-03-20,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603893&announcementId=1222847348,https://static.cninfo.com.cn/finalpage/2025-03-20/1222847348.PDF,data/pdf/603893_1222847348.pdf,cninfo,2026-06-03T12:15:01,success,
1222806421,603501,韦尔股份,,韦尔股份：2025年股票期权激励计划（草案）,股权激励计划,2025-03-15,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1222806421,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806421.PDF,data/pdf/603501_1222806421.pdf,cninfo,2026-06-03T12:15:01,success,
1222675417,300591,万里马,,万里马：2025年股票期权激励计划（草案）,股权激励计划,2025-03-01,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300591&announcementId=1222675417,https://static.cninfo.com.cn/finalpage/2025-03-01/1222675417.PDF,data/pdf/300591_1222675417.pdf,cninfo,2026-06-03T12:15:07,success,
1222431699,300803,指南针,,指南针：北京指南针科技发展股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-01-25,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300803&announcementId=1222431699,https://static.cninfo.com.cn/finalpage/2025-01-25/1222431699.PDF,data/pdf/300803_1222431699.pdf,cninfo,2026-06-03T12:15:13,success,
1222419473,300379,东方通,,东方通：2025年股票期权激励计划（草案）,股权激励计划,2025-01-24,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300379&announcementId=1222419473,https://static.cninfo.com.cn/finalpage/2025-01-24/1222419473.PDF,data/pdf/300379_1222419473.pdf,cninfo,2026-06-03T12:15:13,success,
1222405943,603381,永臻股份,,永臻股份：永臻科技股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-01-23,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603381&announcementId=1222405943,https://static.cninfo.com.cn/finalpage/2025-01-23/1222405943.PDF,data/pdf/603381_1222405943.pdf,cninfo,2026-06-03T12:15:15,success,
1222355473,688160,步科股份,,步科股份：2025年股票期权激励计划（草案）,股权激励计划,2025-01-17,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=688160&announcementId=1222355473,https://static.cninfo.com.cn/finalpage/2025-01-17/1222355473.PDF,data/pdf/688160_1222355473.pdf,cninfo,2026-06-03T12:15:15,success,
1221941206,600388,龙净环保,,龙净环保：福建龙净环保股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-12-06,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=600388&announcementId=1221941206,https://static.cninfo.com.cn/finalpage/2024-12-06/1221941206.PDF,data/pdf/600388_1221941206.pdf,cninfo,2026-06-03T12:15:37,success,
1221910338,002581,未名医药,医药,未名医药：山东未名生物医药股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-12-03,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002581&announcementId=1221910338,https://static.cninfo.com.cn/finalpage/2024-12-03/1221910338.PDF,data/pdf/002581_1221910338.pdf,cninfo,2026-06-03T12:15:39,success,
1221866772,872953,国子软件,软件,[临时公告]国子软件:2024年股票期权激励计划（草案）,股权激励计划,2024-11-27,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=872953&announcementId=1221866772,https://static.cninfo.com.cn/finalpage/2024-11-27/1221866772.PDF,data/pdf/872953_1221866772.pdf,cninfo,2026-06-03T12:15:41,success,
1222581396,300353,东土科技,,东土科技：北京东土科技股份有限公司2025年股票期权激励计划（草案）,股权激励计划,2025-02-20,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300353&announcementId=1222581396,https://static.cninfo.com.cn/finalpage/2025-02-20/1222581396.PDF,data/pdf/300353_1222581396.pdf,cninfo,2026-06-03T12:15:43,success,
1221662898,002293,罗莱生活,,罗莱生活：罗莱生活科技股份有限公司2024年限制性股票与股票期权激励计划（草案）,股权激励计划,2024-11-09,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002293&announcementId=1221662898,https://static.cninfo.com.cn/finalpage/2024-11-09/1221662898.PDF,data/pdf/002293_1221662898.pdf,cninfo,2026-06-03T12:15:50,success,
1221641997,002139,拓邦股份,,拓邦股份：2024年股票期权激励计划（草案）,股权激励计划,2024-11-07,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002139&announcementId=1221641997,https://static.cninfo.com.cn/finalpage/2024-11-07/1221641997.PDF,data/pdf/002139_1221641997.pdf,cninfo,2026-06-03T12:15:52,success,
1222190255,600552,凯盛科技,,凯盛科技：凯盛科技股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2025-01-01,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=600552&announcementId=1222190255,https://static.cninfo.com.cn/finalpage/2025-01-01/1222190255.PDF,data/pdf/600552_1222190255.pdf,cninfo,2026-06-03T12:15:56,success,
1222156235,605111,新洁能,,新洁能：2024年股票期权激励计划（草案）,股权激励计划,2024-12-27,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=605111&announcementId=1222156235,https://static.cninfo.com.cn/finalpage/2024-12-27/1222156235.PDF,data/pdf/605111_1222156235.pdf,cninfo,2026-06-03T12:16:01,success,
1221356125,001366,播恩集团,,播恩集团：2024年股票期权激励计划（草案）,股权激励计划,2024-10-10,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=001366&announcementId=1221356125,https://static.cninfo.com.cn/finalpage/2024-10-10/1221356125.PDF,data/pdf/001366_1221356125.pdf,cninfo,2026-06-03T12:16:11,success,
1221360641,836395,朗鸿科技,,[临时公告]朗鸿科技:2024年股票期权激励计划（草案）,股权激励计划,2024-10-10,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=836395&announcementId=1221360641,https://static.cninfo.com.cn/finalpage/2024-10-10/1221360641.PDF,data/pdf/836395_1221360641.pdf,cninfo,2026-06-03T12:16:11,success,
1221344222,603778,国晟科技,,国晟科技：2024年限制性股票与股票期权激励计划（草案）,股权激励计划,2024-10-09,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603778&announcementId=1221344222,https://static.cninfo.com.cn/finalpage/2024-10-09/1221344222.PDF,data/pdf/603778_1221344222.pdf,cninfo,2026-06-03T12:16:11,success,
1221316032,300986,志特新材,,志特新材：江西志特新材料股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-09-28,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300986&announcementId=1221316032,https://static.cninfo.com.cn/finalpage/2024-09-28/1221316032.PDF,data/pdf/300986_1221316032.pdf,cninfo,2026-06-03T12:16:16,success,
1221790913,300027,华谊兄弟,,华谊兄弟：2024年股票期权激励计划（草案）,股权激励计划,2024-11-20,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300027&announcementId=1221790913,https://static.cninfo.com.cn/finalpage/2024-11-20/1221790913.PDF,data/pdf/300027_1221790913.pdf,cninfo,2026-06-03T12:16:18,success,
1221052621,002032,苏 泊 尔,,苏 泊 尔：浙江苏泊尔股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-08-30,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002032&announcementId=1221052621,https://static.cninfo.com.cn/finalpage/2024-08-30/1221052621.PDF,data/pdf/002032_1221052621.pdf,cninfo,2026-06-03T12:16:35,success,
1220825584,603083,剑桥科技,,剑桥科技：2024年股票期权激励计划（草案）,股权激励计划,2024-08-09,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603083&announcementId=1220825584,https://static.cninfo.com.cn/finalpage/2024-08-09/1220825584.PDF,data/pdf/603083_1220825584.pdf,cninfo,2026-06-03T12:16:54,success,
1221191937,688389,普门科技,,普门科技：深圳普门科技股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-09-11,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=688389&announcementId=1221191937,https://static.cninfo.com.cn/finalpage/2024-09-11/1221191937.PDF,data/pdf/688389_1221191937.pdf,cninfo,2026-06-03T12:16:57,success,
1221192060,002901,大博医疗,,大博医疗：大博医疗科技股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-09-11,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002901&announcementId=1221192060,https://static.cninfo.com.cn/finalpage/2024-09-11/1221192060.PDF,data/pdf/002901_1221192060.pdf,cninfo,2026-06-03T12:16:57,success,
1221192080,688432,有研硅,半导体,有研硅：有研半导体硅材料股份公司2024年股票期权激励计划（草案）,股权激励计划,2024-09-11,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=688432&announcementId=1221192080,https://static.cninfo.com.cn/finalpage/2024-09-11/1221192080.PDF,data/pdf/688432_1221192080.pdf,cninfo,2026-06-03T12:16:57,success,
1220796380,300844,山水比德,,山水比德：2024年股票期权激励计划（草案）,股权激励计划,2024-08-06,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300844&announcementId=1220796380,https://static.cninfo.com.cn/finalpage/2024-08-06/1220796380.PDF,data/pdf/300844_1220796380.pdf,cninfo,2026-06-03T12:16:59,success,
1220701561,603598,引力传媒,,引力传媒：引力传媒：2024年限制性股票与股票期权激励计划（草案）,股权激励计划,2024-07-23,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603598&announcementId=1220701561,https://static.cninfo.com.cn/finalpage/2024-07-23/1220701561.PDF,data/pdf/603598_1220701561.pdf,cninfo,2026-06-03T12:17:05,success,
1220690801,002688,金河生物,,金河生物：金河生物科技股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-07-20,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002688&announcementId=1220690801,https://static.cninfo.com.cn/finalpage/2024-07-20/1220690801.PDF,data/pdf/002688_1220690801.pdf,cninfo,2026-06-03T12:17:05,success,
1220648062,603800,道森股份,,道森股份：2024年股票期权激励计划（草案）,股权激励计划,2024-07-16,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603800&announcementId=1220648062,https://static.cninfo.com.cn/finalpage/2024-07-16/1220648062.PDF,data/pdf/603800_1220648062.pdf,cninfo,2026-06-03T12:17:09,success,
1220628753,301488,豪恩汽电,电子,豪恩汽电：深圳市豪恩汽车电子装备股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-07-13,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=301488&announcementId=1220628753,https://static.cninfo.com.cn/finalpage/2024-07-13/1220628753.PDF,data/pdf/301488_1220628753.pdf,cninfo,2026-06-03T12:17:09,success,
1221034336,301296,新巨丰,,新巨丰：2024年限制性股票与股票期权激励计划（草案）,股权激励计划,2024-08-29,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=301296&announcementId=1221034336,https://static.cninfo.com.cn/finalpage/2024-08-29/1221034336.PDF,data/pdf/301296_1221034336.pdf,cninfo,2026-06-03T12:17:14,success,
1220535598,603839,安正时尚,,安正时尚：安正时尚集团股份有限公司2024年第三期股票期权激励计划（草案）,股权激励计划,2024-07-05,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603839&announcementId=1220535598,https://static.cninfo.com.cn/finalpage/2024-07-05/1220535598.PDF,data/pdf/603839_1220535598.pdf,cninfo,2026-06-03T12:17:16,success,
1220521701,300299,富春股份,,富春股份：2024年股票期权激励计划（草案）,股权激励计划,2024-07-03,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=300299&announcementId=1220521701,https://static.cninfo.com.cn/finalpage/2024-07-03/1220521701.PDF,data/pdf/300299_1220521701.pdf,cninfo,2026-06-03T12:17:18,success,
1220512975,002134,天津普林,,天津普林：2024年股票期权激励计划（草案）,股权激励计划,2024-07-02,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002134&announcementId=1220512975,https://static.cninfo.com.cn/finalpage/2024-07-02/1220512975.PDF,data/pdf/002134_1220512975.pdf,cninfo,2026-06-03T12:17:20,success,
1220955321,002463,沪电股份,,沪电股份：2024年度股票期权激励计划（草案）,股权激励计划,2024-08-23,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002463&announcementId=1220955321,https://static.cninfo.com.cn/finalpage/2024-08-23/1220955321.PDF,data/pdf/002463_1220955321.pdf,cninfo,2026-06-03T12:17:22,success,
1220872919,002655,共达电声,,共达电声：共达电声股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-08-15,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002655&announcementId=1220872919,https://static.cninfo.com.cn/finalpage/2024-08-15/1220872919.PDF,data/pdf/002655_1220872919.pdf,cninfo,2026-06-03T12:17:27,success,
1220402476,002600,领益智造,,领益智造：2024年股票期权激励计划（草案）,股权激励计划,2024-06-20,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002600&announcementId=1220402476,https://static.cninfo.com.cn/finalpage/2024-06-20/1220402476.PDF,data/pdf/002600_1220402476.pdf,cninfo,2026-06-03T12:17:29,success,
1220807216,002322,理工能科,,理工能科：宁波理工环境能源科技股份有限公司2024年股票期权激励计划（草案）,股权激励计划,2024-08-07,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002322&announcementId=1220807216,https://static.cninfo.com.cn/finalpage/2024-08-07/1220807216.PDF,data/pdf/002322_1220807216.pdf,cninfo,2026-06-03T12:17:31,success,
1220806891,603129,春风动力,,春风动力：春风动力2024年股票期权激励计划（草案）,股权激励计划,2024-08-07,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603129&announcementId=1220806891,https://static.cninfo.com.cn/finalpage/2024-08-07/1220806891.PDF,data/pdf/603129_1220806891.pdf,cninfo,2026-06-03T12:17:31,success,
1220376685,603115,海星股份,,海星股份：2024年股票期权激励计划（草案）,股权激励计划,2024-06-18,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603115&announcementId=1220376685,https://static.cninfo.com.cn/finalpage/2024-06-18/1220376685.PDF,data/pdf/603115_1220376685.pdf,cninfo,2026-06-03T12:17:35,success,
1220197318,603818,曲美家居,,曲美家居：曲美家居2024年股票期权激励计划（草案）,股权激励计划,2024-05-30,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=603818&announcementId=1220197318,https://static.cninfo.com.cn/finalpage/2024-05-30/1220197318.PDF,data/pdf/603818_1220197318.pdf,cninfo,2026-06-03T12:17:48,success,
1220159905,002959,小熊电器,,小熊电器：2024年股票期权激励计划（草案）,股权激励计划,2024-05-25,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=002959&announcementId=1220159905,https://static.cninfo.com.cn/finalpage/2024-05-25/1220159905.PDF,data/pdf/002959_1220159905.pdf,cninfo,2026-06-03T12:17:52,success,
1220087765,688696,极米科技,,极米科技：2024年股票期权激励计划（草案）,股权激励计划,2024-05-18,https://www.cninfo.com.cn/new/disclosure/detail?stockCode=688696&announcementId=1220087765,https://static.cninfo.com.cn/finalpage/2024-05-18/1220087765.PDF,data/pdf/688696_1220087765.pdf,cninfo,2026-06-03T12:17:59,success,
