grant_ratio,participant_ratio,discount_rate,waiting_period_adj,validity_period
0.43020370893231535,0.01982277717960644,0.7930645616013533,1.0,0.4444444444444444
0.01880097479119484,0.05704876443423888,0.5542712151113617,1.0,0.4444444444444444
0.3812438800213862,0.12327009602131903,0.5542712151113617,0.7241379310344828,0.37037037037037035
0.01880097479119484,0.048617265860319565,0.5496663847382764,1.0,0.4444444444444444
0.31075774596556993,0.029282967406332176,0.5542712151113617,1.0,0.4444444444444444
0.03253776114411811,0.02376775973163107,0.5542712151113617,1.0,0.4444444444444444
0.052241839527903094,0.08515856837948108,0.5523916925101024,0.9827586206896551,0.5555555555555556
0.042549996095228367,0.20183128864314293,0.556150737712621,1.0,0.2222222222222222
0.04863743494550341,0.012580876719827888,0.6790715158349778,1.0,0.4444444444444444
0.43190578887400405,0.039516618347196074,0.8363875575603796,1.0,0.2222222222222222
