grant_ratio,participant_ratio,discount_rate,waiting_period_adj,validity_period
0.0005736398643841788,0.005109772062500162,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.005187673842213988,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.0005736398643841788,0.011062272453188172,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.008267220254491059,0.0018930212912515831,0.0046399088873433905,0.005599536590075304,0.006302521008403361
0.0005736398643841788,0.0009652280300293702,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.0005736398643841788,0.016809349237804715,0.0045390926697945954,0.0048271867155821584,0.006302521008403361
0.0005736398643841788,0.01709373307168395,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.0005736398643841788,0.010396550940024986,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.0005736398643841788,0.0,0.004266573831733007,0.0021239621548561497,0.004726890756302521
0.000897454038549283,0.027533545325583605,0.00464542227424059,0.005599536590075304,0.0031512605042016803
0.003848439814431263,0.011881045560734781,0.00464542227424059,0.003282486966595868,0.0031512605042016803
0.0007935891147604759,0.0007841487301184729,0.00464542227424059,0.0009654373431164318,0.006302521008403361
0.002712035354153729,0.03661024578618627,0.00464542227424059,0.004441011778335586,0.007878151260504201
